505,Tottenham Hotspur,Wigan Athletic,4,0,H,2007-2008
506,Portsmouth,Manchester City,0,0,D,2007-2008
507,Reading,Arsenal,1,3,A,2007-2008
508,Newcastle United,Liverpool,0,3,A,2007-2008
509,Arsenal,Wigan Athletic,2,0,H,2007-2008
510,Birmingham City,Portsmouth,0,2,A,2007-2008
511,Bolton Wanderers,Manchester United,1,0,H,2007-2008
512,Everton,Sunderland,7,1,H,2007-2008
513,Manchester City,Reading,2,1,H,2007-2008
514,Middlesbrough,Aston Villa,0,3,A,2007-2008
515,Derby County,Chelsea,0,2,A,2007-2008
516,West Ham United,Tottenham Hotspur,1,1,D,2007-2008
517,Fulham,Blackburn Rovers,2,2,D,2007-2008
518,Blackburn Rovers,Aston Villa,0,4,A,2007-2008
519,Chelsea,West Ham United,1,0,H,2007-2008
520,Blackburn Rovers,Newcastle United,3,1,H,2007-2008
521,Portsmouth,Everton,0,0,D,2007-2008
522,Reading,Middlesbrough,1,1,D,2007-2008
523,Sunderland,Derby County,1,0,H,2007-2008
524,Wigan Athletic,Manchester City,1,1,D,2007-2008
525,Aston Villa,Arsenal,1,2,A,2007-2008
526,Liverpool,Bolton Wanderers,4,0,H,2007-2008
527,Tottenham Hotspur,Birmingham City,2,3,A,2007-2008
528,Manchester United,Fulham,2,0,H,2007-2008
529,Newcastle United,Arsenal,1,1,D,2007-2008
530,Aston Villa,Portsmouth,1,3,A,2007-2008
531,Chelsea,Sunderland,2,0,H,2007-2008
532,Everton,Fulham,3,0,H,2007-2008
533,Manchester United,Derby County,4,1,H,2007-2008
534,Newcastle United,Birmingham City,2,1,H,2007-2008
535,Reading,Liverpool,3,1,H,2007-2008
536,Middlesbrough,Arsenal,2,1,H,2007-2008
537,Bolton Wanderers,Wigan Athletic,4,1,H,2007-2008
538,Tottenham Hotspur,Manchester City,2,1,H,2007-2008
539,Blackburn Rovers,West Ham United,0,1,A,2007-2008
540,Birmingham City,Reading,1,1,D,2007-2008
541,Derby County,Middlesbrough,0,1,A,2007-2008
542,Manchester City,Bolton Wanderers,4,2,H,2007-2008
543,Portsmouth,Tottenham Hotspur,0,1,A,2007-2008
544,Sunderland,Aston Villa,1,1,D,2007-2008
545,West Ham United,Everton,0,2,A,2007-2008
546,Wigan Athletic,Blackburn Rovers,5,3,H,2007-2008
547,Fulham,Newcastle United,0,1,A,2007-2008
548,Liverpool,Manchester United,0,1,A,2007-2008
549,Arsenal,Chelsea,1,0,H,2007-2008
550,Arsenal,Tottenham Hotspur,2,1,H,2007-2008
551,Aston Villa,Manchester City,1,1,D,2007-2008
552,Bolton Wanderers,Birmingham City,3,0,H,2007-2008
553,Fulham,Wigan Athletic,1,1,D,2007-2008
554,Liverpool,Portsmouth,4,1,H,2007-2008
555,Middlesbrough,West Ham United,1,2,A,2007-2008
556,Reading,Sunderland,2,1,H,2007-2008
557,Manchester United,Everton,2,1,H,2007-2008
558,Newcastle United,Derby County,2,2,D,2007-2008
559,Blackburn Rovers,Chelsea,0,1,A,2007-2008
560,Chelsea,Aston Villa,4,4,D,2007-2008
561,Tottenham Hotspur,Fulham,5,1,H,2007-2008
562,West Ham United,Reading,1,1,D,2007-2008
563,Birmingham City,Middlesbrough,3,0,H,2007-2008
564,Derby County,Liverpool,1,2,A,2007-2008
565,Everton,Bolton Wanderers,2,0,H,2007-2008
566,Sunderland,Manchester United,0,4,A,2007-2008
567,Wigan Athletic,Newcastle United,1,0,H,2007-2008
568,Portsmouth,Arsenal,0,0,D,2007-2008
569,Manchester City,Blackburn Rovers,2,2,D,2007-2008
570,Birmingham City,Fulham,1,1,D,2007-2008
571,Chelsea,Newcastle United,2,1,H,2007-2008
572,Portsmouth,Middlesbrough,0,1,A,2007-2008
573,Sunderland,Bolton Wanderers,3,1,H,2007-2008
574,Tottenham Hotspur,Reading,6,4,H,2007-2008
575,West Ham United,Manchester United,2,1,H,2007-2008
576,Wigan Athletic,Aston Villa,1,2,A,2007-2008
577,Everton,Arsenal,1,4,A,2007-2008
578,Derby County,Blackburn Rovers,1,2,A,2007-2008
579,Manchester City,Liverpool,0,0,D,2007-2008
580,Fulham,Chelsea,1,2,A,2007-2008
581,Arsenal,West Ham United,2,0,H,2007-2008
582,Manchester United,Birmingham City,1,0,H,2007-2008
583,Middlesbrough,Everton,0,2,A,2007-2008
584,Reading,Portsmouth,0,2,A,2007-2008
585,Aston Villa,Tottenham Hotspur,2,1,H,2007-2008
586,Newcastle United,Manchester City,0,2,A,2007-2008
587,Blackburn Rovers,Sunderland,1,0,H,2007-2008
588,Bolton Wanderers,Derby County,1,0,H,2007-2008
589,Liverpool,Wigan Athletic,1,1,D,2007-2008
590,Arsenal,Birmingham City,1,1,D,2007-2008
591,Aston Villa,Reading,3,1,H,2007-2008
592,Chelsea,Tottenham Hotspur,2,0,H,2007-2008
593,Derby County,Wigan Athletic,0,1,A,2007-2008
594,Everton,Manchester City,1,0,H,2007-2008
595,Middlesbrough,Liverpool,1,1,D,2007-2008
596,West Ham United,Fulham,2,1,H,2007-2008
597,Manchester United,Newcastle United,6,0,H,2007-2008
598,Sunderland,Portsmouth,2,0,H,2007-2008
599,Bolton Wanderers,Blackburn Rovers,1,2,A,2007-2008
600,Birmingham City,Chelsea,0,1,A,2007-2008
601,Blackburn Rovers,Middlesbrough,1,1,D,2007-2008
602,Fulham,Arsenal,0,3,A,2007-2008
603,Portsmouth,Derby County,3,1,H,2007-2008
604,Reading,Manchester United,0,2,A,2007-2008
605,Tottenham Hotspur,Sunderland,2,0,H,2007-2008
606,Newcastle United,Bolton Wanderers,0,0,D,2007-2008
607,Wigan Athletic,Everton,1,2,A,2007-2008
608,Manchester City,West Ham United,1,1,D,2007-2008
609,Liverpool,Aston Villa,2,2,D,2007-2008
610,Aston Villa,Blackburn Rovers,1,1,D,2007-2008
611,Arsenal,Newcastle United,3,0,H,2007-2008
612,Bolton Wanderers,Fulham,0,0,D,2007-2008
613,Middlesbrough,Wigan Athletic,1,0,H,2007-2008
614,Sunderland,Birmingham City,2,0,H,2007-2008
615,Chelsea,Reading,1,0,H,2007-2008
616,Derby County,Manchester City,1,1,D,2007-2008
617,West Ham United,Liverpool,1,0,H,2007-2008
618,Everton,Tottenham Hotspur,0,0,D,2007-2008
619,Manchester United,Portsmouth,2,0,H,2007-2008
620,Manchester City,Arsenal,1,3,A,2007-2008
621,Birmingham City,Derby County,1,1,D,2007-2008
622,Blackburn Rovers,Everton,0,0,D,2007-2008
623,Portsmouth,Chelsea,1,1,D,2007-2008
624,Reading,Bolton Wanderers,0,2,A,2007-2008
625,Tottenham Hotspur,Manchester United,1,1,D,2007-2008
626,Wigan Athletic,West Ham United,1,0,H,2007-2008
627,Liverpool,Sunderland,3,0,H,2007-2008
628,Newcastle United,Middlesbrough,1,1,D,2007-2008
629,Fulham,Aston Villa,2,1,H,2007-2008
630,Aston Villa,Newcastle United,4,1,H,2007-2008
631,Bolton Wanderers,Portsmouth,0,1,A,2007-2008
632,Derby County,Tottenham Hotspur,0,3,A,2007-2008
633,Everton,Reading,1,0,H,2007-2008
634,Middlesbrough,Fulham,1,0,H,2007-2008
635,Sunderland,Wigan Athletic,2,0,H,2007-2008
636,West Ham United,Birmingham City,1,1,D,2007-2008
637,Manchester United,Manchester City,1,2,A,2007-2008
638,Chelsea,Liverpool,0,0,D,2007-2008
639,Arsenal,Blackburn Rovers,2,0,H,2007-2008
640,Birmingham City,Arsenal,2,2,D,2007-2008
641,Fulham,West Ham United,0,1,A,2007-2008
642,Liverpool,Middlesbrough,3,2,H,2007-2008
643,Portsmouth,Sunderland,1,0,H,2007-2008
644,Wigan Athletic,Derby County,2,0,H,2007-2008
645,Newcastle United,Manchester United,1,5,A,2007-2008
646,Reading,Aston Villa,1,2,A,2007-2008
647,Blackburn Rovers,Bolton Wanderers,4,1,H,2007-2008
648,Manchester City,Everton,0,2,A,2007-2008
649,Arsenal,Aston Villa,1,1,D,2007-2008
650,Birmingham City,Tottenham Hotspur,4,1,H,2007-2008
651,Derby County,Sunderland,0,0,D,2007-2008
652,Fulham,Manchester United,0,3,A,2007-2008
653,Middlesbrough,Reading,0,1,A,2007-2008
654,Newcastle United,Blackburn Rovers,0,1,A,2007-2008
655,West Ham United,Chelsea,0,4,A,2007-2008
656,Manchester City,Wigan Athletic,0,0,D,2007-2008
657,Bolton Wanderers,Liverpool,1,3,A,2007-2008
658,Everton,Portsmouth,3,1,H,2007-2008
659,Liverpool,West Ham United,4,0,H,2007-2008
660,Blackburn Rovers,Fulham,1,1,D,2007-2008
661,Liverpool,Newcastle United,3,0,H,2007-2008
662,Reading,Manchester City,2,0,H,2007-2008
663,Sunderland,Everton,0,1,A,2007-2008
664,Tottenham Hotspur,West Ham United,4,0,H,2007-2008
665,Wigan Athletic,Arsenal,0,0,D,2007-2008
666,Aston Villa,Middlesbrough,1,1,D,2007-2008
667,Portsmouth,Birmingham City,4,2,H,2007-2008
668,Chelsea,Derby County,6,1,H,2007-2008
669,Derby County,Manchester United,0,1,A,2007-2008
670,Liverpool,Reading,2,1,H,2007-2008
671,Portsmouth,Aston Villa,2,0,H,2007-2008
672,Sunderland,Chelsea,0,1,A,2007-2008
673,West Ham United,Blackburn Rovers,2,1,H,2007-2008
674,Arsenal,Middlesbrough,1,1,D,2007-2008
675,Fulham,Everton,1,0,H,2007-2008
676,Wigan Athletic,Bolton Wanderers,1,0,H,2007-2008
677,Manchester City,Tottenham Hotspur,2,1,H,2007-2008
678,Birmingham City,Newcastle United,1,1,D,2007-2008
679,Manchester United,Bolton Wanderers,2,0,H,2007-2008
680,Tottenham Hotspur,Chelsea,4,4,D,2007-2008
681,Tottenham Hotspur,Portsmouth,2,0,H,2007-2008
682,Aston Villa,Sunderland,0,1,A,2007-2008
683,Blackburn Rovers,Wigan Athletic,3,1,H,2007-2008
684,Bolton Wanderers,Manchester City,0,0,D,2007-2008
685,Middlesbrough,Derby County,1,0,H,2007-2008
686,Newcastle United,Fulham,2,0,H,2007-2008
687,Reading,Birmingham City,2,1,H,2007-2008
688,Everton,West Ham United,1,1,D,2007-2008
689,Manchester United,Liverpool,3,0,H,2007-2008
690,Chelsea,Arsenal,2,1,H,2007-2008
691,Birmingham City,Manchester City,3,1,H,2007-2008
692,Bolton Wanderers,Arsenal,2,3,A,2007-2008
693,Derby County,Fulham,2,2,D,2007-2008
694,Portsmouth,Wigan Athletic,2,0,H,2007-2008
695,Reading,Blackburn Rovers,0,0,D,2007-2008
696,Sunderland,West Ham United,2,1,H,2007-2008
697,Manchester United,Aston Villa,4,0,H,2007-2008
698,Chelsea,Middlesbrough,1,0,H,2007-2008
699,Tottenham Hotspur,Newcastle United,1,4,A,2007-2008
700,Liverpool,Everton,1,0,H,2007-2008
701,Arsenal,Liverpool,1,1,D,2007-2008
702,Aston Villa,Bolton Wanderers,4,0,H,2007-2008
703,Blackburn Rovers,Tottenham Hotspur,1,1,D,2007-2008
704,Fulham,Sunderland,1,3,A,2007-2008
705,Manchester City,Chelsea,0,2,A,2007-2008
706,Newcastle United,Reading,3,0,H,2007-2008
707,Wigan Athletic,Birmingham City,2,0,H,2007-2008
708,Middlesbrough,Manchester United,2,2,D,2007-2008
709,Everton,Derby County,1,0,H,2007-2008
710,West Ham United,Portsmouth,0,1,A,2007-2008
711,Birmingham City,Everton,1,1,D,2007-2008
712,Bolton Wanderers,West Ham United,1,0,H,2007-2008
713,Derby County,Aston Villa,0,6,A,2007-2008
714,Reading,Fulham,0,2,A,2007-2008
715,Sunderland,Manchester City,1,2,A,2007-2008
716,Tottenham Hotspur,Middlesbrough,1,1,D,2007-2008
717,Portsmouth,Newcastle United,0,0,D,2007-2008
718,Liverpool,Blackburn Rovers,3,1,H,2007-2008
719,Manchester United,Arsenal,2,1,H,2007-2008
720,Chelsea,Wigan Athletic,1,1,D,2007-2008
721,Everton,Chelsea,0,1,A,2007-2008
722,Arsenal,Reading,2,0,H,2007-2008
723,Fulham,Liverpool,0,2,A,2007-2008
724,Middlesbrough,Bolton Wanderers,0,1,A,2007-2008
725,West Ham United,Derby County,2,1,H,2007-2008
726,Wigan Athletic,Tottenham Hotspur,1,1,D,2007-2008
727,Blackburn Rovers,Manchester United,1,1,D,2007-2008
728,Aston Villa,Birmingham City,5,1,H,2007-2008
729,Newcastle United,Sunderland,2,0,H,2007-2008
730,Manchester City,Portsmouth,3,1,H,2007-2008
731,Chelsea,Manchester United,2,1,H,2007-2008
732,Birmingham City,Liverpool,2,2,D,2007-2008
733,Manchester City,Fulham,2,3,A,2007-2008
734,Sunderland,Middlesbrough,3,2,H,2007-2008
735,Tottenham Hotspur,Bolton Wanderers,1,1,D,2007-2008
736,West Ham United,Newcastle United,2,2,D,2007-2008
737,Wigan Athletic,Reading,0,0,D,2007-2008
738,Portsmouth,Blackburn Rovers,0,1,A,2007-2008
739,Everton,Aston Villa,2,2,D,2007-2008
740,Derby County,Arsenal,2,6,A,2007-2008
741,Manchester United,West Ham United,4,1,H,2007-2008
742,Aston Villa,Wigan Athletic,0,2,A,2007-2008
743,Blackburn Rovers,Derby County,3,1,H,2007-2008
744,Fulham,Birmingham City,2,0,H,2007-2008
745,Middlesbrough,Portsmouth,2,0,H,2007-2008
746,Reading,Tottenham Hotspur,0,1,A,2007-2008
747,Bolton Wanderers,Sunderland,2,0,H,2007-2008
748,Arsenal,Everton,1,0,H,2007-2008
749,Liverpool,Manchester City,1,0,H,2007-2008
750,Newcastle United,Chelsea,0,2,A,2007-2008
751,Birmingham City,Blackburn Rovers,4,1,H,2007-2008
752,Chelsea,Bolton Wanderers,1,1,D,2007-2008
753,Derby County,Reading,0,4,A,2007-2008
754,Everton,Newcastle United,3,1,H,2007-2008
755,Middlesbrough,Manchester City,8,1,H,2007-2008
756,Portsmouth,Fulham,0,1,A,2007-2008
757,Sunderland,Arsenal,0,1,A,2007-2008
758,Tottenham Hotspur,Liverpool,0,2,A,2007-2008
759,West Ham United,Aston Villa,2,2,D,2007-2008
760,Wigan Athletic,Manchester United,0,2,A,2007-2008
761,Arsenal,West Bromwich Albion,1,0,H,2008-2009
762,Bolton Wanderers,Stoke City,3,1,H,2008-2009
763,Everton,Blackburn Rovers,2,3,A,2008-2009
764,Hull City,Fulham,2,1,H,2008-2009
765,Middlesbrough,Tottenham Hotspur,2,1,H,2008-2009
766,West Ham United,Wigan Athletic,2,1,H,2008-2009
767,Sunderland,Liverpool,0,1,A,2008-2009
768,Chelsea,Portsmouth,4,0,H,2008-2009
769,Aston Villa,Manchester City,4,2,H,2008-2009
770,Manchester United,Newcastle United,1,1,D,2008-2009
771,Blackburn Rovers,Hull City,1,1,D,2008-2009
772,Liverpool,Middlesbrough,2,1,H,2008-2009
773,Newcastle United,Bolton Wanderers,1,0,H,2008-2009
774,Stoke City,Aston Villa,3,2,H,2008-2009
775,Tottenham Hotspur,Sunderland,1,2,A,2008-2009
776,West Bromwich Albion,Everton,1,2,A,2008-2009
777,Fulham,Arsenal,1,0,H,2008-2009
778,Wigan Athletic,Chelsea,0,1,A,2008-2009
779,Manchester City,West Ham United,3,0,H,2008-2009
780,Portsmouth,Manchester United,0,1,A,2008-2009
781,Bolton Wanderers,West Bromwich Albion,0,0,D,2008-2009
782,Everton,Portsmouth,0,3,A,2008-2009
783,Hull City,Wigan Athletic,0,5,A,2008-2009
784,Middlesbrough,Stoke City,2,1,H,2008-2009
785,West Ham United,Blackburn Rovers,4,1,H,2008-2009
786,Arsenal,Newcastle United,3,0,H,2008-2009
787,Chelsea,Tottenham Hotspur,1,1,D,2008-2009
788,Sunderland,Manchester City,0,3,A,2008-2009
789,Aston Villa,Liverpool,0,0,D,2008-2009
790,Liverpool,Manchester United,2,1,H,2008-2009
791,Blackburn Rovers,Arsenal,0,4,A,2008-2009
792,Fulham,Bolton Wanderers,2,1,H,2008-2009
793,Newcastle United,Hull City,1,2,A,2008-2009
794,Portsmouth,Middlesbrough,2,1,H,2008-2009
795,West Bromwich Albion,West Ham United,3,2,H,2008-2009
796,Wigan Athletic,Sunderland,1,1,D,2008-2009
797,Manchester City,Chelsea,1,3,A,2008-2009
798,Stoke City,Everton,2,3,A,2008-2009
799,Tottenham Hotspur,Aston Villa,1,2,A,2008-2009
800,Sunderland,Middlesbrough,2,0,H,2008-2009
801,Blackburn Rovers,Fulham,1,0,H,2008-2009
802,Liverpool,Stoke City,0,0,D,2008-2009
803,West Ham United,Newcastle United,3,1,H,2008-2009
804,Bolton Wanderers,Arsenal,1,3,A,2008-2009
805,West Bromwich Albion,Aston Villa,1,2,A,2008-2009
806,Chelsea,Manchester United,1,1,D,2008-2009
807,Hull City,Everton,2,2,D,2008-2009
808,Manchester City,Portsmouth,6,0,H,2008-2009
809,Tottenham Hotspur,Wigan Athletic,0,0,D,2008-2009
810,Everton,Liverpool,0,2,A,2008-2009
811,Aston Villa,Sunderland,2,1,H,2008-2009
812,Fulham,West Ham United,1,2,A,2008-2009
813,Manchester United,Bolton Wanderers,2,0,H,2008-2009
814,Middlesbrough,West Bromwich Albion,0,1,A,2008-2009
815,Newcastle United,Blackburn Rovers,1,2,A,2008-2009
816,Stoke City,Chelsea,0,2,A,2008-2009
817,Arsenal,Hull City,1,2,A,2008-2009
818,Portsmouth,Tottenham Hotspur,2,0,H,2008-2009
819,Wigan Athletic,Manchester City,2,1,H,2008-2009
820,Sunderland,Arsenal,1,1,D,2008-2009
821,West Bromwich Albion,Fulham,1,0,H,2008-2009
822,Wigan Athletic,Middlesbrough,0,1,A,2008-2009
823,Blackburn Rovers,Manchester United,0,2,A,2008-2009
824,West Ham United,Bolton Wanderers,1,3,A,2008-2009
825,Chelsea,Aston Villa,2,0,H,2008-2009
826,Manchester City,Liverpool,2,3,A,2008-2009
827,Portsmouth,Stoke City,2,1,H,2008-2009
828,Tottenham Hotspur,Hull City,0,1,A,2008-2009
829,Everton,Newcastle United,2,2,D,2008-2009
830,Middlesbrough,Chelsea,0,5,A,2008-2009
831,Arsenal,Everton,3,1,H,2008-2009
832,Aston Villa,Portsmouth,0,0,D,2008-2009
833,Bolton Wanderers,Blackburn Rovers,0,0,D,2008-2009
834,Fulham,Sunderland,0,0,D,2008-2009
835,Liverpool,Wigan Athletic,3,2,H,2008-2009
836,Manchester United,West Bromwich Albion,4,0,H,2008-2009
837,Hull City,West Ham United,1,0,H,2008-2009
838,Stoke City,Tottenham Hotspur,2,1,H,2008-2009
839,Newcastle United,Manchester City,2,2,D,2008-2009
840,Everton,Manchester United,1,1,D,2008-2009
841,Sunderland,Newcastle United,2,1,H,2008-2009
842,West Bromwich Albion,Hull City,0,3,A,2008-2009
843,Blackburn Rovers,Middlesbrough,1,1,D,2008-2009
844,Chelsea,Liverpool,0,1,A,2008-2009
845,Manchester City,Stoke City,3,0,H,2008-2009
846,Tottenham Hotspur,Bolton Wanderers,2,0,H,2008-2009
847,Wigan Athletic,Aston Villa,0,4,A,2008-2009
848,West Ham United,Arsenal,0,2,A,2008-2009
849,Portsmouth,Fulham,1,1,D,2008-2009
850,Newcastle United,West Bromwich Albion,2,1,H,2008-2009
851,Aston Villa,Blackburn Rovers,3,2,H,2008-2009
852,Fulham,Wigan Athletic,2,0,H,2008-2009
853,Hull City,Chelsea,0,3,A,2008-2009
854,Stoke City,Sunderland,1,0,H,2008-2009
855,Arsenal,Tottenham Hotspur,4,4,D,2008-2009
856,Bolton Wanderers,Everton,0,1,A,2008-2009
857,Liverpool,Portsmouth,1,0,H,2008-2009
858,Manchester United,West Ham United,2,0,H,2008-2009
859,Middlesbrough,Manchester City,2,0,H,2008-2009
860,Everton,Fulham,1,0,H,2008-2009
861,Chelsea,Sunderland,5,0,H,2008-2009
862,Manchester United,Hull City,4,3,H,2008-2009
863,Middlesbrough,West Ham United,1,1,D,2008-2009
864,Portsmouth,Wigan Athletic,1,2,A,2008-2009
865,Stoke City,Arsenal,2,1,H,2008-2009
866,West Bromwich Albion,Blackburn Rovers,2,2,D,2008-2009
867,Tottenham Hotspur,Liverpool,2,1,H,2008-2009
868,Bolton Wanderers,Manchester City,2,0,H,2008-2009
869,Newcastle United,Aston Villa,2,0,H,2008-2009
870,Arsenal,Manchester United,2,1,H,2008-2009
871,Wigan Athletic,Stoke City,0,0,D,2008-2009
872,Hull City,Bolton Wanderers,0,1,A,2008-2009
873,Sunderland,Portsmouth,1,2,A,2008-2009
874,West Ham United,Everton,1,3,A,2008-2009
875,Liverpool,West Bromwich Albion,3,0,H,2008-2009
876,Blackburn Rovers,Chelsea,0,2,A,2008-2009
877,Aston Villa,Middlesbrough,1,2,A,2008-2009
878,Manchester City,Tottenham Hotspur,1,2,A,2008-2009
879,Fulham,Newcastle United,2,1,H,2008-2009
880,Bolton Wanderers,Liverpool,0,2,A,2008-2009
881,Arsenal,Aston Villa,0,2,A,2008-2009
882,Blackburn Rovers,Sunderland,1,2,A,2008-2009
883,Fulham,Tottenham Hotspur,2,1,H,2008-2009
884,Manchester United,Stoke City,5,0,H,2008-2009
885,Newcastle United,Wigan Athletic,2,2,D,2008-2009
886,West Ham United,Portsmouth,0,0,D,2008-2009
887,West Bromwich Albion,Chelsea,0,3,A,2008-2009
888,Everton,Middlesbrough,1,1,D,2008-2009
889,Hull City,Manchester City,2,2,D,2008-2009
890,Chelsea,Newcastle United,0,0,D,2008-2009
891,Liverpool,Fulham,0,0,D,2008-2009
892,Manchester City,Arsenal,3,0,H,2008-2009
893,Middlesbrough,Bolton Wanderers,1,3,A,2008-2009
894,Portsmouth,Hull City,2,2,D,2008-2009
895,Stoke City,West Bromwich Albion,1,0,H,2008-2009
896,Aston Villa,Manchester United,0,0,D,2008-2009
897,Tottenham Hotspur,Blackburn Rovers,1,0,H,2008-2009
898,Sunderland,West Ham United,0,1,A,2008-2009
899,Wigan Athletic,Everton,1,0,H,2008-2009
900,Aston Villa,Fulham,0,0,D,2008-2009
901,Middlesbrough,Newcastle United,0,0,D,2008-2009
902,Stoke City,Hull City,1,1,D,2008-2009
903,Sunderland,Bolton Wanderers,1,4,A,2008-2009
904,Wigan Athletic,West Bromwich Albion,2,1,H,2008-2009
905,Manchester City,Manchester United,0,1,A,2008-2009
906,Portsmouth,Blackburn Rovers,3,2,H,2008-2009
907,Tottenham Hotspur,Everton,0,1,A,2008-2009
908,Chelsea,Arsenal,1,2,A,2008-2009
909,Liverpool,West Ham United,0,0,D,2008-2009
910,Fulham,Manchester City,1,1,D,2008-2009
911,Arsenal,Wigan Athletic,1,0,H,2008-2009
912,Blackburn Rovers,Liverpool,1,3,A,2008-2009
913,Bolton Wanderers,Chelsea,0,2,A,2008-2009
914,Hull City,Middlesbrough,2,1,H,2008-2009
915,Newcastle United,Stoke City,2,2,D,2008-2009
916,Manchester United,Sunderland,1,0,H,2008-2009
917,West Bromwich Albion,Portsmouth,1,1,D,2008-2009
918,Everton,Aston Villa,2,3,A,2008-2009
919,West Ham United,Tottenham Hotspur,0,2,A,2008-2009
920,Middlesbrough,Arsenal,1,1,D,2008-2009
921,Aston Villa,Bolton Wanderers,4,2,H,2008-2009
922,Liverpool,Hull City,2,2,D,2008-2009
923,Manchester City,Everton,0,1,A,2008-2009
924,Stoke City,Fulham,0,0,D,2008-2009
925,Sunderland,West Bromwich Albion,4,0,H,2008-2009
926,Wigan Athletic,Blackburn Rovers,3,0,H,2008-2009
927,Tottenham Hotspur,Manchester United,0,0,D,2008-2009
928,Portsmouth,Newcastle United,0,3,A,2008-2009
929,Chelsea,West Ham United,1,1,D,2008-2009
930,Blackburn Rovers,Stoke City,3,0,H,2008-2009
931,Bolton Wanderers,Portsmouth,2,1,H,2008-2009
932,Fulham,Middlesbrough,3,0,H,2008-2009
933,Hull City,Sunderland,1,4,A,2008-2009
934,West Ham United,Aston Villa,0,1,A,2008-2009
935,West Bromwich Albion,Manchester City,2,1,H,2008-2009
936,Newcastle United,Tottenham Hotspur,2,1,H,2008-2009
937,Arsenal,Liverpool,1,1,D,2008-2009
938,Everton,Chelsea,0,0,D,2008-2009
939,Stoke City,Manchester United,0,1,A,2008-2009
940,Chelsea,West Bromwich Albion,2,0,H,2008-2009
941,Portsmouth,West Ham United,1,4,A,2008-2009
942,Tottenham Hotspur,Fulham,0,0,D,2008-2009
943,Liverpool,Bolton Wanderers,3,0,H,2008-2009
944,Manchester City,Hull City,5,1,H,2008-2009
945,Middlesbrough,Everton,0,1,A,2008-2009
946,Sunderland,Blackburn Rovers,0,0,D,2008-2009
947,Wigan Athletic,Newcastle United,2,1,H,2008-2009
948,Aston Villa,Arsenal,2,2,D,2008-2009
949,Newcastle United,Liverpool,1,5,A,2008-2009
950,Arsenal,Portsmouth,1,0,H,2008-2009
951,Bolton Wanderers,Wigan Athletic,0,1,A,2008-2009
952,Everton,Sunderland,3,0,H,2008-2009
953,Fulham,Chelsea,2,2,D,2008-2009
954,West Bromwich Albion,Tottenham Hotspur,2,0,H,2008-2009
955,West Ham United,Stoke City,2,1,H,2008-2009
956,Blackburn Rovers,Manchester City,2,2,D,2008-2009
957,Manchester United,Middlesbrough,1,0,H,2008-2009
958,Hull City,Aston Villa,0,1,A,2008-2009
959,Aston Villa,West Bromwich Albion,2,1,H,2008-2009
960,Arsenal,Bolton Wanderers,1,0,H,2008-2009
961,Everton,Hull City,2,0,H,2008-2009
962,Middlesbrough,Sunderland,1,1,D,2008-2009
963,Newcastle United,West Ham United,2,2,D,2008-2009
964,Stoke City,Liverpool,0,0,D,2008-2009
965,Wigan Athletic,Tottenham Hotspur,1,0,H,2008-2009
966,Manchester United,Chelsea,3,0,H,2008-2009
967,Manchester United,Wigan Athletic,1,0,H,2008-2009
968,Blackburn Rovers,Newcastle United,3,0,H,2008-2009
969,Bolton Wanderers,Manchester United,0,1,A,2008-2009
970,Chelsea,Stoke City,2,1,H,2008-2009
971,Manchester City,Wigan Athletic,1,0,H,2008-2009
972,Sunderland,Aston Villa,1,2,A,2008-2009
973,West Bromwich Albion,Middlesbrough,3,0,H,2008-2009
974,Hull City,Arsenal,1,3,A,2008-2009
975,West Ham United,Fulham,3,1,H,2008-2009
976,Tottenham Hotspur,Portsmouth,1,1,D,2008-2009
